"_EMAIL_SITESTOREPRODUCT_ASKOPINION_EMAIL_DESCRIPTION";"This is the email that gets sent to friends for asking their opinion about product."
"_EMAIL_SITESTOREPRODUCT_ASKOPINION_EMAIL_SUBJECT";"[sender] wants your opinion about this product."
"_EMAIL_SITESTOREPRODUCT_ASKOPINION_EMAIL_BODY";"[header]

[heading]

Your friend [sender] wants you to look at this product and give your opinion:

http://[host][object_link]

[message]

[footer]"
"_EMAIL_SITESTOREPRODUCT_EMAIL_FRIEND_TITLE";"Showrooms / Marketplace - Review Tell-a-Friend Email"
"_EMAIL_SITESTOREPRODUCT_EMAIL_FRIEND_DESCRIPTION";"This is the email that gets sent to friends for tell-a-friend about reviews.
_EMAIL_SITESHOWROOMPRODUCT_EMAIL_FRIEND_SUBJECT""";"[site_title] User Reviews: [review_title]"
"_EMAIL_SITESTOREPRODUCT_EMAIL_FRIEND_BODY";"[header]

Your friend [sender] wants you to look at this review:
[review_title_with_link]

[userComment]

[footer]"
"_EMAIL_SITESTOREPRODUCT_REVIEW_WRITE_TITLE";"Showrooms / Marketplace - Review Written by Visitor"
"_EMAIL_SITESTOREPRODUCT_REVIEW_WRITE_DESCRIPTION";"This is the email that goes to a site administratorwhen visitor writes a review on product."
"_EMAIL_SITESTOREPRODUCT_REVIEW_WRITE_SUBJECT";"Review written by visitor on ‘[product_Name]’"
"_EMAIL_SITESTOREPRODUCT_REVIEW_WRITE_BODY";"[header]

[user_name] has written a review on ‘[product_Name_With_link]’:
 
[review_title]
[review_description]

To view this review, click on the link below, or copy-paste it in your browser:
[review_link]

[footer]"
"_EMAIL_NOTIFY_SITESTOREPRODUCT_APPROVED_REVIEW_TITLE";"Showrooms / Marketplace - Visitor Review Approved"
"_EMAIL_NOTIFY_SITESTOREPRODUCT_APPROVED_REVIEW_DESCRIPTION";"This is the email that gets sent to Product Owners when visitor review is approved for their products."
"_EMAIL_NOTIFY_SITESTOREPRODUCT_APPROVED_REVIEW_SUBJECT";"[sender_title] has reviewed [object_parent_title]"
"_EMAIL_NOTIFY_SITESTOREPRODUCT_APPROVED_REVIEW_BODY";"[header]

[sender_title] has written a review on your [object_parent_with_link].

[object_title]
[object_description]

To view this review, click on the link below, or copy-paste it in your browser:
http://[host][object_link]

[footer]"
"Edit Product Location";"Edit Product Location"
"Edit the location of your product by clicking on 'Edit Product Location' below. You can accurately mark the position of your product on the map by dragging-and-dropping the marker on the map at the right position, and then clicking on Save Changes to save the position.";"Edit the location of your product by clicking on 'Edit Product Location' below. You can accurately mark the position of your product on the map by dragging-and-dropping the marker on the map at the right position, and then clicking on Save Changes to save the position."
"You have not added a location for your product. Click %s to add a location for your product.";"You have not added a location for your product. Click %s to add a location for your product."
"_EMAIL_SITESTOREPRODUCT_REVIEW_APPROVED_TITLE";"Showrooms / Marketplace - Review Approved"
"_EMAIL_SITESTOREPRODUCT_REVIEW_APPROVED_DESCRIPTION";"This is the email that gets sent to a visitor when their review is approved."
"_EMAIL_SITESTOREPRODUCT_REVIEW_APPROVED_SUBJECT";"Your Review: ‘[review_title]’ has been approved."
"_EMAIL_SITESTOREPRODUCT_REVIEW_APPROVED_BODY";"[header]

Your review has been approved.

[review_title]
[review_description]

To visit this review, click on the link below, or copy-paste it in your browser:
[review_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_REVIEW_DISAPPROVED_TITLE";"Showrooms / Marketplace - Review Disapproved"
"_EMAIL_SITESTOREPRODUCT_REVIEW_DISAPPROVED_DESCRIPTION";"This is the email that gets sent to a visitors when their review is disapproved."
"_EMAIL_SITESTOREPRODUCT_REVIEW_DISAPPROVED_SUBJECT";"Your Review: ‘[review_title]’ has been disapproved."
"_EMAIL_SITESTOREPRODUCT_REVIEW_DISAPPROVED_BODY";"[header]

Your review has been disapproved.

[review_title]
[review_description]

To visit this review, click on the link below, or copy-paste it in your browser:
[review_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_CHANGEOWNER_EMAIL_TITLE";"Showrooms / Marketplace - Product Owner Changed"
"_EMAIL_SITESTOREPRODUCT_CHANGEOWNER_EMAIL_DESCRIPTION";"This is the email that goes to a member when owner of their Product has been changed."
"_EMAIL_SITESTOREPRODUCT_CHANGEOWNER_EMAIL_SUBJECT";"Owner of the Product: [list_title] has been changed."
"_EMAIL_SITESTOREPRODUCT_CHANGEOWNER_EMAIL_BODY";"[header]

The owner of the Product: [list_title_with_link] has been changed. You are now no more the owner of this product. All ownership rights for this product have been transferred to the new owner.

For any queries or comments, you may contact us here: [site_contact_us_link].

To visit this product, click on the link below, or copy-paste it in your browser:
[object_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_BECOMEOWNER_EMAIL_TITLE";"Showrooms / Marketplace - Product Ownership Given"
"_EMAIL_SITESTOREPRODUCT_BECOMEOWNER_EMAIL_DESCRIPTION";"This email goes to the new owner of the Product when owner of a Product is changed."
"_EMAIL_SITESTOREPRODUCT_BECOMEOWNER_EMAIL_SUBJECT";"You are now the owner of the Product: [list_title]."
"_EMAIL_SITESTOREPRODUCT_BECOMEOWNER_EMAIL_BODY";"[header]

You are now the owner of the Product: [list_title_with_link]. All ownership rights for this product have been provided to you.

For any queries or comments, you may contact us here: [site_contact_us_link].

To visit this product, click on the link below, or copy-paste it in your browser:
[object_link]

[footer]"
"ADMIN_ACTIVITY_TYPE_COMMENT_SITESTOREPRODUCT_PHOTO";"Showrooms / Marketplace - When someone comment on product photos."
"_ACTIVITY_ACTIONTYPE_COMMENT_SITESTOREPRODUCT_PHOTO";"Comments on your product photos"
"ADMIN_ACTIVITY_TYPE_COMMENT_SITESTOREPRODUCT_REVIEW";"Showrooms / Marketplace - When someone comment on product reviews."
"_ACTIVITY_ACTIONTYPE_COMMENT_SITESTOREPRODUCT_VIDEO";"Comments on your product videos"
"ADMIN_ACTIVITY_TYPE_COMMENT_SITESTOREPRODUCT_VIDEO";"Showrooms / Marketplace - When someone comment on product videos."
"_ACTIVITY_ACTIONTYPE_COMMENT_SITESTOREPRODUCT_REVIEW";"Comments on your product reviews"
"ADMIN_ACTIVITY_TYPE_COMMENT_SITESTOREPRODUCT_PRODUCT";"Showrooms / Marketplace - When someone comment on product."
"_ACTIVITY_ACTIONTYPE_COMMENT_SITESTOREPRODUCT_PRODUCT";"Comments on your product"
"ADMIN_ACTIVITY_TYPE_NESTEDCOMMENT_SITESTOREPRODUCT_PRODUCT";"Showrooms / Marketplace - When someone replied on a comment on product."
"_ACTIVITY_ACTIONTYPE_NESTEDCOMMENT_SITESTOREPRODUCT_PRODUCT";"Replied to your comments  on product"
"ADMIN_ACTIVITY_TYPE_NESTEDCOMMENT_SITESTOREPRODUCT_REVIEW";"Showrooms / Marketplace - When someone replied on a comment on product review."
"_ACTIVITY_ACTIONTYPE_NESTEDCOMMENT_SITESTOREPRODUCT_REVIEW";"Replied to your comments on reviews in product"
"ADMIN_ACTIVITY_TYPE_FOLLOW_SITESTOREPRODUCT_WISHLIST";"Showrooms / Marketplace - When someone start following some other user's wishlist."
"_ACTIVITY_ACTIONTYPE_FOLLOW_SITESTOREPRODUCT_WISHLIST";"Following some other user's wishlist."
"ACTIVITY_TYPE_SITESTOREPRODUCT_EDITORREVIEW";"When editor write a review on product I created."
"ACTIVITY_TYPE_SITESTOREPRODUCT_WRITE_REVIEW";"When people write a review on product I created."
"ACTIVITY_TYPE_SITESTOREPRODUCT_APPROVED_REVIEW";"When people (non-site members) write a review on product I created."
"ACTIVITY_TYPE_SITESTOREPRODUCT_DISCUSSION_REPLY";"When people reply to discussion topics that I've replied to."
"ACTIVITY_TYPE_SITESTOREPRODUCT_DISCUSSION_RESPONSE";"When people reply to discussion topics that I create."
"ACTIVITY_TYPE_SITESTOREPRODUCT_VIDEO_PROCESSED";"When a product video has been processed."
"ACTIVITY_TYPE_SITESTOREPRODUCT_VIDEO_PROCESSED_FAILE";"When a product video has failed to be processed."
"ACTIVITY_TYPE_FOLLOW_SITESTOREPRODUCT_WISHLIST";"When people follow wishlist I created."
"ACTIVITY_TYPE_SITESTOREPRODUCT_WISHLIST_FOLLOWERS";"When people add entry to the wishlists I am following."
"ACTIVITY_TYPE_SITESTOREPRODUCT_SUBSCRIBED_NEW";"When a new product is created by a member you have subscribed to."
"{item:$subject} has {item:$object:posted} on a {itemParent:$object::product topic} you posted on.";"{item:$subject} has {item:$object:posted} on a {itemParent:$object::product topic} you posted on."
"{item:$subject} has {item:$object:posted} on a {itemParent:$object::product topic} you created.";"{item:$subject} has {item:$object:posted} on a {itemParent:$object::product topic} you created."
"Your {item:$object:product video} is ready to be viewed.";"Your {item:$object:product video} is ready to be viewed."
"Your {item:$object:product video} has failed to process.";"Your {item:$object:product video} has failed to process."
"{item:$subject} has written a {item:$object:review} for the {itemParent:$object::product}.";"{item:$subject} has written a {item:$object:review} for the {itemParent:$object::product}."
"{item:$subject} has added a new {item:$object:entry} in {var:$wishlist}.";"{item:$subject} has added a new {item:$object:entry} in {var:$wishlist}."
"{item:$subject} has approved a {item:$object:review} by {var:$anonymous_name} on your {itemParent:$object::product}.";"{item:$subject} has approved a {item:$object:review} by {var:$anonymous_name} on your {itemParent:$object::product}."
"{item:$subject} added {item:$product} to wishlist {item:$object}:";"{item:$subject} added {item:$product} to wishlist {item:$object}:"
"{item:$subject} commented on {item:$owner}'s {item:$object:photo}: {body:$body}";"{item:$subject} commented on {item:$owner}'s {item:$object:photo}: {body:$body}"
"{item:$subject} commented on {item:$owner}'s {item:$object:video}: {body:$body}";"{item:$subject} commented on {item:$owner}'s {item:$object:video}: {body:$body}"
"{item:$subject} commented on {item:$owner}'s review {item:$object:$title}: {body:$body}";"{item:$subject} commented on {item:$owner}'s review {item:$object:$title}: {body:$body}"
"{item:$subject} replied to a comment on {item:$owner}'s review {item:$object:$title}: {body:$body}";"{item:$subject} replied to a comment on {item:$owner}'s review {item:$object:$title}: {body:$body}"
"{item:$subject} following {item:$owner}'s {item:$object:wishlist}: {body:$body}";"{item:$subject} following {item:$owner}'s {item:$object:wishlist}: {body:$body}"
"SEREPLY";"reply"
"* Please enter at least 10 characters (you entered %s characters).";"* Please enter at least 10 characters (you entered %s characters)."
"Time Left - %d days, %d hours, %d minutes";"Time Left: %d days, %d hours, %d minutes"
"Expiring Soon";"Expiring Soon"
"ACTIVITY_TYPE_SITESTOREPRODUCT_ORDER_COMMENT_FROM_BUYER";"When buyers of my products comment on the order"
"ACTIVITY_TYPE_SITESTOREPRODUCT_ORDER_COMMENT_TO_BUYER";"When sellers / site administrators comment on my order"
"ACTIVITY_TYPE_SITESTOREPRODUCT_ORDER_COMMENT_TO_STORE_ADMIN";"When site administrators comment on my order"
"ACTIVITY_TYPE_SITESTOREPRODUCT_ORDER_PLACE_LOGIN_VIEWER";"When someone (site member) purchase products from my Showroom"
"ACTIVITY_TYPE_SITESTOREPRODUCT_ORDER_PLACE_LOGOUT_VIEWER";"When a visitor (non logged-in user) purchase products from my Showroom"
"ACTIVITY_TYPE_SITESTOREPRODUCT_ORDER_SHIP";"When my order is dispatched from the Showroom"
"ACTIVITY_TYPE_SITESTOREPRODUCT_ORDER_STATUS_ADMIN_CHANGE";"When site administrators update the status of orders placed on my Showroom"
"ACTIVITY_TYPE_SITESTOREPRODUCT_ORDER_STATUS_CHANGE";"When sellers / site administrators update the status of my orders placed in the Showrooms on this site."
"ADMIN_ACTIVITY_TYPE_SITESTOREPRODUCT_NEW";"Showrooms / Marketplace - When a new product is created."
"_ACTIVITY_ACTIONTYPE_SITESTOREPRODUCT_NEW";"New product"
"ADMIN_ACTIVITY_TYPE_SITESTOREPRODUCT_PHOTO_UPLOAD";"Showrooms / Marketplace - When someone uploads a photo to product."
"_ACTIVITY_ACTIONTYPE_SITESTOREPRODUCT_PHOTO_UPLOAD";"Uploading a photo to product"
"ADMIN_ACTIVITY_TYPE_VIDEO_SITESTOREPRODUCT";"Showrooms / Marketplace - When someone uploads a video to product."
"_ACTIVITY_ACTIONTYPE_VIDEO_SITESTOREPRODUCT";"Uploading a video to product"
"ADMIN_ACTIVITY_TYPE_SITESTOREPRODUCT_VIDEO_NEW";"Showrooms / Marketplace - When someone uploads a video to product."
"_ACTIVITY_ACTIONTYPE_SITESTOREPRODUCT_VIDEO_NEW";"Uploading a video to product"
"ADMIN_ACTIVITY_TYPE_SITESTOREPRODUCT_REVIEW_ADD";"Showrooms / Marketplace - When someone write a review on product."
"_ACTIVITY_ACTIONTYPE_SITESTOREPRODUCT_REVIEW_ADD";"Writing a new product review"
"ADMIN_ACTIVITY_TYPE_SITESTOREPRODUCT_TOPIC_CREATE";"Showrooms / Marketplace - When someone creates a new product topic."
"_ACTIVITY_ACTIONTYPE_SITESTOREPRODUCT_TOPIC_CREATE";"Creating product discussion topic"
"ADMIN_ACTIVITY_TYPE_SITESTOREPRODUCT_TOPIC_REPLY";"Showrooms / Marketplace - When someone replies to product topic."
"_ACTIVITY_ACTIONTYPE_SITESTOREPRODUCT_TOPIC_REPLY";"Replying to product discussion topic"
"ADMIN_ACTIVITY_TYPE_SITESTOREPRODUCT_CHANGE_PHOTO";"Showrooms / Marketplace - When product Owner change their product profile photo as User."
"_ACTIVITY_ACTIONTYPE_SITESTOREPRODUCT_CHANGE_PHOTO";"When product Owner change their product profile photo as User"
"ADMIN_ACTIVITY_TYPE_SITESTOREPRODUCT_WISHLIST_ADD_PRODUCT";"Showrooms / Marketplace - When someone adds product in wishlist."
"_ACTIVITY_ACTIONTYPE_SITESTOREPRODUCT_WISHLIST_ADD_PRODUCT";"Adding product to wishlist"
"{item:$subject} created a new product:";"{item:$subject} created a new product:"
"{item:$subject} added {var:$count} photo(s) to the product {item:$object:$title}: {body:$body}";"{item:$subject} added {var:$count} photo(s) to the product {item:$object:$title}: {body:$body}"
"{item:$subject} posted a new discussion {item:$object:topic} in the product {itemParent:$object:sitestoreproduct}: {body:$body}";"{item:$subject} posted a {item:$object:topic} in the product {itemParent:$object:siteShowroomproduct}: {body:$body}"
"{item:$subject} replied to a discussion in the product {itemParent:$object:sitestoreproduct}: {body:$body}";"{item:$subject} replied to a {item:$object:topic} in the product {itemParent:$object:siteShowroomproduct}: {body:$body}"
"{item:$subject} changed the profile picture of the product {item:$object:$title}:";"{item:$subject} changed the profile picture of the product {item:$object:$title}:"
"{item:$subject} added a new video in the product {item:$object:$title}: {body:$body}";"{item:$subject} added a new video in the product {item:$object:$title}: {body:$body}"
"{item:$subject} added a new video in the product {item:$object}:";"{item:$subject} added a new video in the product {item:$object}:"
